customer_id,age,income,employment_type,dependents
CUST005516,36,482743.37,Self-Employed,0
CUST005517,22,569022.62,Salaried,0
CUST005518,50,688220.81,Salaried,2
CUST005519,40,946257.83,Business Owner,1
CUST005520,58,100000.0,Unemployed,4
CUST005521,48,742906.14,Salaried,0
CUST005522,45,688538.93,Salaried,3
CUST005523,52,794938.19,Self-Employed,0
CUST005524,30,645423.92,Self-Employed,0
CUST005525,62,567971.66,Salaried,0
CUST005526,60,817653.29,Business Owner,4
CUST005527,53,755370.12,Salaried,0
CUST005528,33,346577.6,Self-Employed,0
CUST005529,61,464266.91,Salaried,1
CUST005530,62,544075.16,Self-Employed,2
CUST005531,57,375887.33,Salaried,1
CUST005532,36,569741.07,Self-Employed,4
CUST005533,42,173484.25,Unemployed,1
CUST005534,40,563040.92,Salaried,0
CUST005535,63,811206.24,Salaried,1
CUST005536,47,769195.85,Salaried,2
CUST005537,61,588715.26,Business Owner,3
CUST005538,36,182788.09,Unemployed,0
CUST005539,54,696908.3,Self-Employed,2
CUST005540,52,612415.3,Salaried,1
CUST005541,46,128409.43,Unemployed,3
CUST005542,45,433681.91,Salaried,0
CUST005543,22,516265.84,Salaried,0
CUST005544,32,437023.76,Salaried,1
CUST005545,60,736869.92,Salaried,1
CUST005546,29,797943.89,Business Owner,3
CUST005547,32,604330.36,Self-Employed,0
CUST005548,46,789045.28,Salaried,0
CUST005549,29,631826.83,Salaried,0
CUST005550,30,776561.23,Salaried,3
CUST005551,52,429888.18,Self-Employed,1
CUST005552,54,657968.38,Salaried,4
CUST005553,40,630811.04,Salaried,2
CUST005554,59,359696.86,Self-Employed,1
CUST005555,22,776264.84,Business Owner,0
CUST005556,21,1466075.67,Business Owner,1
CUST005557,56,132756.47,Unemployed,0
CUST005558,44,167472.53,Self-Employed,0
CUST005559,47,548064.55,Salaried,2
CUST005560,22,598828.22,Business Owner,1
CUST005561,51,668388.42,Salaried,1
CUST005562,34,622958.77,Self-Employed,1
CUST005563,22,653719.34,Salaried,3
CUST005564,49,736209.57,Business Owner,1
CUST005565,35,608877.57,Salaried,2
CUST005566,32,552709.27,Salaried,2
CUST005567,57,210633.99,Self-Employed,2
CUST005568,48,583184.71,Salaried,1
CUST005569,40,281833.11,Unemployed,3
CUST005570,59,445612.39,Salaried,0
CUST005571,44,129031.01,Self-Employed,1
CUST005572,41,1469577.35,Business Owner,5
CUST005573,30,589730.71,Self-Employed,2
CUST005574,34,644691.07,Salaried,2
CUST005575,57,546213.5,Salaried,2
CUST005576,38,633937.94,Salaried,1
CUST005577,44,920707.04,Business Owner,2
CUST005578,34,762153.33,Self-Employed,3
CUST005579,54,195847.6,Unemployed,2
CUST005580,32,690335.87,Salaried,0
CUST005581,42,497592.16,Salaried,1
CUST005582,26,634343.94,Salaried,0
CUST005583,56,376917.15,Self-Employed,1
CUST005584,56,784270.13,Salaried,2
CUST005585,42,492752.63,Salaried,3
CUST005586,34,473097.86,Self-Employed,3
CUST005587,36,436985.95,Salaried,2
CUST005588,56,400372.98,Self-Employed,2
CUST005589,45,523585.54,Salaried,0
CUST005590,52,577092.11,Salaried,0
CUST005591,53,465055.69,Salaried,0
CUST005592,56,1386251.48,Business Owner,2
CUST005593,40,571940.25,Salaried,0
CUST005594,38,519957.1,Salaried,1
CUST005595,58,715453.01,Salaried,3
CUST005596,23,924359.85,Salaried,1
CUST005597,43,738305.63,Business Owner,2
CUST005598,52,563226.87,Salaried,0
CUST005599,36,604682.58,Business Owner,1
CUST005600,25,699304.27,Salaried,0
CUST005601,24,1282148.64,Business Owner,1
CUST005602,41,490724.39,Self-Employed,0
CUST005603,60,412326.57,Self-Employed,0
CUST005604,34,606792.04,Self-Employed,1
CUST005605,59,710950.5,Salaried,5
CUST005606,51,810808.49,Self-Employed,1
CUST005607,34,512620.02,Salaried,2
CUST005608,26,727850.35,Salaried,2
CUST005609,32,521156.4,Self-Employed,1
CUST005610,36,339858.04,Salaried,2
CUST005611,37,1508881.85,Business Owner,1
CUST005612,43,644622.05,Salaried,1
CUST005613,34,691020.61,Salaried,0
CUST005614,27,1278527.01,Business Owner,0
CUST005615,52,619211.24,Self-Employed,1
CUST005616,35,306601.49,Self-Employed,5
CUST005617,64,634935.75,Self-Employed,1
CUST005618,37,1098652.22,Business Owner,0
CUST005619,61,349523.92,Salaried,2
CUST005620,64,833207.45,Self-Employed,1
CUST005621,54,543401.32,Salaried,2
CUST005622,25,749335.14,Salaried,1
CUST005623,47,549599.96,Salaried,2
CUST005624,43,520018.28,Salaried,1
CUST005625,60,484215.62,Self-Employed,0
CUST005626,34,1748689.82,Business Owner,1
CUST005627,35,902588.68,Self-Employed,2
CUST005628,63,393093.4,Self-Employed,1
CUST005629,53,787101.32,Salaried,1
CUST005630,51,603505.1,Salaried,1
CUST005631,55,902747.24,Salaried,2
CUST005632,37,730574.19,Self-Employed,1
CUST005633,48,641858.32,Salaried,1
CUST005634,39,612207.31,Salaried,1
CUST005635,43,1143355.84,Business Owner,0
CUST005636,52,596701.35,Self-Employed,1
CUST005637,60,279472.86,Self-Employed,2
CUST005638,33,541562.68,Self-Employed,1
CUST005639,40,502247.82,Salaried,1
CUST005640,55,520545.92,Salaried,1
CUST005641,25,1345820.88,Business Owner,0
CUST005642,29,540749.76,Self-Employed,1
CUST005643,49,409095.97,Self-Employed,0
CUST005644,26,418219.58,Salaried,0
CUST005645,45,344790.77,Self-Employed,1
CUST005646,51,591083.6,Salaried,0
CUST005647,42,852878.88,Salaried,5
CUST005648,22,442638.57,Salaried,1
CUST005649,25,644214.64,Salaried,1
CUST005650,47,661067.9,Salaried,4
CUST005651,45,783395.89,Salaried,3
CUST005652,28,524975.53,Self-Employed,0
CUST005653,21,581595.51,Self-Employed,1
CUST005654,40,777314.81,Salaried,2
CUST005655,64,483440.44,Salaried,0
CUST005656,43,189560.28,Unemployed,1
CUST005657,52,390904.64,Salaried,0
CUST005658,31,609629.08,Salaried,3
CUST005659,59,452530.3,Self-Employed,2
CUST005660,44,491684.93,Salaried,2
CUST005661,31,694478.64,Self-Employed,4
CUST005662,49,705702.38,Self-Employed,0
CUST005663,46,203451.37,Unemployed,0
CUST005664,36,1051896.26,Business Owner,1
CUST005665,55,406968.1,Business Owner,1
CUST005666,40,550653.71,Salaried,2
CUST005667,23,1302352.2,Business Owner,1
CUST005668,21,748903.28,Salaried,1
CUST005669,21,739338.96,Self-Employed,1
CUST005670,37,562818.21,Self-Employed,1
CUST005671,22,572710.91,Salaried,0
CUST005672,49,106905.05,Self-Employed,1
CUST005673,40,729397.09,Salaried,0
CUST005674,26,585128.19,Salaried,1
CUST005675,28,398488.83,Business Owner,2
CUST005676,49,714409.21,Salaried,3
CUST005677,53,812933.02,Salaried,2
CUST005678,23,730090.52,Salaried,1
CUST005679,55,1169969.01,Business Owner,2
CUST005680,25,740010.65,Salaried,1
CUST005681,47,190405.37,Salaried,2
CUST005682,64,1588464.5,Business Owner,0
CUST005683,32,481239.46,Salaried,1
CUST005684,40,494400.93,Salaried,1
CUST005685,40,405779.49,Self-Employed,0
CUST005686,29,546485.3,Salaried,0
CUST005687,59,1500163.09,Business Owner,0
CUST005688,24,681574.98,Salaried,1
CUST005689,39,628598.33,Business Owner,0
CUST005690,58,689139.02,Business Owner,1
CUST005691,47,974155.46,Salaried,0
CUST005692,63,652955.3,Salaried,1
CUST005693,33,128408.79,Unemployed,6
CUST005694,33,356720.06,Salaried,1
CUST005695,42,164861.17,Self-Employed,1
CUST005696,48,276622.55,Self-Employed,1
CUST005697,42,519167.58,Self-Employed,1
CUST005698,63,1343765.59,Business Owner,1
CUST005699,39,692411.17,Salaried,2
CUST005700,28,776109.16,Salaried,2
CUST005701,28,1126309.83,Business Owner,0
CUST005702,62,409662.22,Business Owner,0
CUST005703,46,584971.22,Self-Employed,1
CUST005704,46,173381.15,Unemployed,2
CUST005705,43,475980.31,Self-Employed,2
CUST005706,63,554103.66,Salaried,1
CUST005707,33,840692.99,Business Owner,3
CUST005708,48,368037.4,Salaried,0
CUST005709,29,400175.31,Salaried,2
CUST005710,40,981264.8,Salaried,0
CUST005711,39,249705.67,Self-Employed,1
CUST005712,59,100000.0,Unemployed,1
CUST005713,32,491949.97,Salaried,1
CUST005714,35,668869.27,Salaried,0
CUST005715,51,612237.05,Self-Employed,1
CUST005716,34,490418.82,Business Owner,3
CUST005717,31,519316.47,Self-Employed,0
CUST005718,46,391078.84,Self-Employed,0
CUST005719,62,538058.46,Self-Employed,0
CUST005720,47,556011.22,Salaried,1
CUST005721,31,495893.63,Salaried,0
CUST005722,58,502630.26,Salaried,1
CUST005723,54,100000.0,Business Owner,2
CUST005724,63,566770.0,Salaried,1
CUST005725,39,484712.88,Self-Employed,3
CUST005726,26,388725.39,Salaried,2
CUST005727,58,549494.2,Salaried,1
CUST005728,62,561711.43,Salaried,4
CUST005729,48,321978.54,Salaried,1
CUST005730,21,484269.99,Salaried,1
CUST005731,55,339396.91,Self-Employed,1
CUST005732,60,626960.82,Salaried,1
CUST005733,28,749044.86,Self-Employed,1
CUST005734,27,607082.11,Salaried,2
CUST005735,31,773938.14,Salaried,0
CUST005736,59,566629.1,Salaried,1
CUST005737,24,168562.11,Unemployed,0
CUST005738,45,610019.57,Salaried,2
CUST005739,32,961715.84,Salaried,3
CUST005740,46,839059.6,Business Owner,2
CUST005741,58,717371.79,Salaried,0
CUST005742,32,981089.6,Business Owner,1
CUST005743,63,768842.12,Salaried,3
CUST005744,57,626429.49,Self-Employed,0
CUST005745,44,651110.98,Salaried,0
CUST005746,36,443340.13,Business Owner,2
CUST005747,33,289289.96,Self-Employed,3
CUST005748,45,507579.94,Salaried,1
CUST005749,24,556122.85,Salaried,0
CUST005750,31,616671.94,Salaried,1
CUST005751,52,377253.73,Self-Employed,1
CUST005752,27,303419.73,Salaried,2
CUST005753,31,754106.29,Salaried,3
CUST005754,48,589460.95,Self-Employed,0
CUST005755,61,609037.65,Salaried,2
CUST005756,43,788078.75,Salaried,1
CUST005757,43,479450.83,Salaried,3
CUST005758,48,473820.02,Self-Employed,1
CUST005759,63,157977.14,Unemployed,1
CUST005760,46,537724.6,Salaried,0
CUST005761,45,340867.23,Self-Employed,1
CUST005762,49,731215.5,Salaried,1
CUST005763,39,642601.32,Salaried,1
CUST005764,53,693602.42,Salaried,2
CUST005765,56,476455.7,Salaried,3
CUST005766,34,724496.83,Salaried,2
CUST005767,34,650691.49,Business Owner,0
CUST005768,55,998887.81,Business Owner,1
CUST005769,50,896938.2,Salaried,1
CUST005770,48,727811.71,Salaried,1
CUST005771,37,166960.97,Unemployed,1
CUST005772,23,802574.36,Salaried,3
CUST005773,36,386067.75,Self-Employed,1
CUST005774,50,673596.83,Salaried,2
CUST005775,49,475222.27,Salaried,0
CUST005776,35,545737.99,Salaried,1
CUST005777,45,1536286.48,Business Owner,3
CUST005778,58,1009465.78,Business Owner,1
CUST005779,62,811074.95,Salaried,1
CUST005780,58,858956.93,Business Owner,1
CUST005781,43,783120.39,Salaried,3
CUST005782,45,607759.05,Salaried,1
CUST005783,62,526756.75,Self-Employed,2
CUST005784,27,504838.3,Self-Employed,1
CUST005785,42,654086.12,Salaried,2
CUST005786,37,561169.63,Salaried,0
CUST005787,38,100000.0,Unemployed,0
CUST005788,61,885716.01,Business Owner,3
CUST005789,30,952963.02,Business Owner,2
CUST005790,30,845229.97,Salaried,1
CUST005791,27,100000.0,Self-Employed,0
CUST005792,58,842603.01,Salaried,1
CUST005793,47,202413.3,Unemployed,3
CUST005794,53,702842.44,Salaried,0
CUST005795,21,623137.43,Salaried,2
CUST005796,64,446954.87,Salaried,1
CUST005797,54,1680326.6,Business Owner,2
CUST005798,24,746928.38,Self-Employed,1
CUST005799,37,637616.68,Salaried,3
CUST005800,24,557133.03,Self-Employed,0
CUST005801,63,856473.92,Business Owner,3
CUST005802,46,689159.8,Salaried,0
CUST005803,24,882258.18,Business Owner,0
CUST005804,21,1023160.63,Business Owner,0
CUST005805,27,665699.79,Salaried,0
CUST005806,50,964545.51,Salaried,0
CUST005807,29,463472.49,Salaried,2
CUST005808,55,623996.17,Salaried,0
CUST005809,28,784116.78,Salaried,4
CUST005810,44,665335.32,Self-Employed,2
CUST005811,39,635489.16,Self-Employed,4
CUST005812,56,1051698.09,Salaried,3
CUST005813,63,717581.7,Self-Employed,1
CUST005814,47,375046.56,Self-Employed,0
CUST005815,52,604172.45,Business Owner,0
CUST005816,34,594249.98,Salaried,0
CUST005817,38,412753.73,Self-Employed,0
CUST005818,48,931736.31,Business Owner,0
CUST005819,49,650699.72,Salaried,1
CUST005820,36,641007.52,Salaried,0
CUST005821,55,231409.92,Salaried,2
CUST005822,51,597754.08,Business Owner,2
CUST005823,24,707401.85,Salaried,3
CUST005824,57,1557452.54,Business Owner,0
CUST005825,37,738517.69,Business Owner,0
CUST005826,59,540173.38,Salaried,1
CUST005827,46,482170.18,Self-Employed,1
CUST005828,59,858698.2,Salaried,1
CUST005829,61,608057.43,Salaried,0
CUST005830,24,100000.0,Self-Employed,2
CUST005831,50,857527.78,Self-Employed,1
CUST005832,50,703745.81,Salaried,0
CUST005833,42,382784.93,Business Owner,1
CUST005834,31,523321.1,Salaried,0
CUST005835,22,480662.42,Salaried,0
CUST005836,64,568658.13,Salaried,1
CUST005837,32,823066.19,Salaried,1
CUST005838,50,100000.0,Unemployed,2
CUST005839,56,431318.31,Self-Employed,1
CUST005840,38,616672.54,Salaried,1
CUST005841,46,589588.33,Salaried,0
CUST005842,27,480495.41,Salaried,1
CUST005843,21,778489.66,Salaried,0
CUST005844,46,468242.34,Self-Employed,4
CUST005845,43,785116.85,Business Owner,0
CUST005846,46,1038459.72,Business Owner,2
CUST005847,26,557957.31,Salaried,4
CUST005848,26,516946.39,Salaried,1
CUST005849,64,461172.13,Salaried,3
CUST005850,28,928509.19,Salaried,0
CUST005851,44,718987.11,Salaried,1
CUST005852,42,542652.1,Salaried,0
CUST005853,39,790702.54,Salaried,2
CUST005854,57,604695.81,Self-Employed,1
CUST005855,38,507702.62,Self-Employed,0
CUST005856,51,445642.1,Salaried,2
CUST005857,57,334441.72,Self-Employed,0
CUST005858,50,745271.16,Salaried,0
CUST005859,62,712836.21,Salaried,1
CUST005860,53,350811.37,Business Owner,0
CUST005861,30,538851.45,Salaried,0
CUST005862,57,1171983.82,Business Owner,1
CUST005863,32,766859.85,Salaried,0
CUST005864,50,602885.49,Self-Employed,0
CUST005865,47,408734.39,Self-Employed,1
CUST005866,59,547200.61,Self-Employed,1
CUST005867,29,815689.68,Business Owner,2
CUST005868,41,576399.03,Self-Employed,0
CUST005869,32,795618.96,Self-Employed,4
CUST005870,49,482664.97,Salaried,0
CUST005871,53,642148.8,Salaried,0
CUST005872,63,480653.35,Self-Employed,3
CUST005873,35,447437.22,Self-Employed,2
CUST005874,22,143008.25,Unemployed,1
CUST005875,59,797038.78,Salaried,1
CUST005876,64,686928.08,Salaried,3
CUST005877,38,404170.16,Self-Employed,0
CUST005878,23,1159853.74,Business Owner,0
CUST005879,27,676486.13,Business Owner,2
CUST005880,63,331614.79,Salaried,0
CUST005881,38,254306.0,Salaried,1
CUST005882,64,675117.34,Salaried,0
CUST005883,58,557336.82,Salaried,0
CUST005884,57,199872.21,Unemployed,0
CUST005885,53,658068.36,Salaried,0
CUST005886,64,639079.74,Salaried,1
CUST005887,51,532365.74,Salaried,0
CUST005888,31,678246.63,Salaried,1
CUST005889,24,1520709.0,Business Owner,0
CUST005890,38,297110.01,Salaried,1
CUST005891,24,577531.21,Salaried,4
CUST005892,54,217259.12,Unemployed,3
CUST005893,49,428177.2,Salaried,1
CUST005894,44,526702.03,Self-Employed,4
CUST005895,42,497500.6,Salaried,4
CUST005896,22,446476.85,Self-Employed,1
CUST005897,64,334018.42,Salaried,1
CUST005898,26,747709.82,Salaried,3
CUST005899,62,622589.54,Salaried,0
CUST005900,45,383337.93,Salaried,0
CUST005901,41,662793.22,Salaried,0
CUST005902,36,631200.13,Salaried,2
CUST005903,51,362234.96,Self-Employed,2
CUST005904,34,1687279.65,Business Owner,3
CUST005905,59,677414.41,Salaried,0
CUST005906,48,793533.05,Salaried,1
CUST005907,52,835548.21,Business Owner,2
CUST005908,48,174996.64,Self-Employed,0
CUST005909,29,251459.84,Salaried,3
CUST005910,42,447918.33,Salaried,1
CUST005911,52,802180.81,Salaried,0
CUST005912,25,523523.4,Salaried,2
CUST005913,43,1316479.17,Business Owner,0
CUST005914,25,266711.09,Self-Employed,2
CUST005915,62,367483.34,Self-Employed,2
CUST005916,52,522226.38,Salaried,1
CUST005917,30,633773.56,Salaried,4
CUST005918,59,359125.25,Business Owner,2
CUST005919,35,480844.43,Salaried,0
CUST005920,27,565027.37,Salaried,1
CUST005921,49,398567.62,Salaried,0
CUST005922,23,148081.41,Self-Employed,4
CUST005923,39,604284.32,Salaried,2
CUST005924,30,400877.06,Salaried,4
CUST005925,48,1385841.91,Business Owner,1
CUST005926,49,748420.02,Self-Employed,1
CUST005927,35,512484.2,Salaried,3
CUST005928,55,620403.69,Self-Employed,0
CUST005929,26,610355.25,Salaried,1
CUST005930,32,760170.5,Salaried,0
CUST005931,58,408346.5,Self-Employed,3
CUST005932,33,676565.15,Salaried,1
CUST005933,49,646767.98,Salaried,0
CUST005934,39,552161.97,Self-Employed,1
CUST005935,23,653638.34,Business Owner,0
CUST005936,28,777856.09,Salaried,1
CUST005937,28,538805.74,Salaried,0
CUST005938,40,537881.75,Salaried,3
CUST005939,24,491976.04,Salaried,2
CUST005940,41,501033.67,Salaried,1
CUST005941,23,564041.08,Salaried,4
CUST005942,28,589949.87,Self-Employed,1
CUST005943,43,717503.0,Salaried,2
CUST005944,36,619295.9,Salaried,1
CUST005945,33,812440.79,Salaried,3
CUST005946,23,617650.71,Salaried,0
CUST005947,29,100000.0,Unemployed,2
CUST005948,34,426830.88,Salaried,2
CUST005949,33,1180008.45,Business Owner,1
CUST005950,27,769857.0,Business Owner,0
CUST005951,35,742503.79,Business Owner,0
CUST005952,27,455330.22,Salaried,3
CUST005953,58,739897.75,Business Owner,2
CUST005954,54,542188.35,Salaried,2
CUST005955,61,673589.68,Salaried,0
CUST005956,42,563304.97,Salaried,1
CUST005957,44,791475.15,Salaried,3
CUST005958,57,501757.54,Salaried,2
CUST005959,64,630664.82,Salaried,2
CUST005960,21,351634.49,Salaried,0
CUST005961,30,631797.2,Self-Employed,0
CUST005962,63,386882.17,Salaried,2
CUST005963,36,685503.82,Salaried,1
CUST005964,28,100000.0,Unemployed,1
CUST005965,45,444969.6,Salaried,1
CUST005966,32,667574.65,Self-Employed,5
CUST005967,45,228216.22,Unemployed,1
CUST005968,37,192553.56,Salaried,1
CUST005969,46,436525.56,Salaried,2
CUST005970,34,1631815.96,Business Owner,1
CUST005971,61,956807.86,Business Owner,2
CUST005972,56,293572.5,Self-Employed,2
CUST005973,43,821554.4,Salaried,2
CUST005974,63,1134168.18,Business Owner,0
CUST005975,26,616502.81,Salaried,1
CUST005976,25,312427.06,Salaried,1
CUST005977,63,914398.09,Salaried,2
CUST005978,45,639357.14,Salaried,0
CUST005979,38,438068.06,Self-Employed,1
CUST005980,33,1484696.85,Business Owner,1
CUST005981,63,316662.78,Self-Employed,1
CUST005982,34,435966.68,Salaried,4
CUST005983,48,305356.25,Self-Employed,0
CUST005984,38,424018.02,Self-Employed,0
CUST005985,48,604015.61,Salaried,3
CUST005986,47,1156056.47,Business Owner,1
CUST005987,52,399583.27,Business Owner,2
CUST005988,29,560657.07,Self-Employed,0
CUST005989,60,509615.97,Salaried,1
CUST005990,52,478394.21,Self-Employed,0
CUST005991,40,1383657.58,Business Owner,1
CUST005992,48,673928.64,Salaried,1
CUST005993,53,1130442.77,Business Owner,1
CUST005994,24,507583.18,Salaried,0
CUST005995,54,885094.02,Self-Employed,1
CUST005996,23,634416.17,Self-Employed,4
CUST005997,46,415037.83,Self-Employed,3
CUST005998,28,1356436.53,Business Owner,0
CUST005999,26,685341.75,Salaried,2
CUST006000,36,410548.43,Salaried,1
CUST006001,44,540004.91,Self-Employed,3
CUST006002,59,454774.56,Salaried,1
CUST006003,50,293994.55,Salaried,3
CUST006004,33,535096.21,Salaried,2
CUST006005,25,770105.74,Salaried,1
CUST006006,45,794871.65,Self-Employed,0
CUST006007,40,397855.08,Self-Employed,2
CUST006008,38,557188.21,Salaried,0
CUST006009,38,809420.3,Salaried,2
CUST006010,22,700597.48,Salaried,0
CUST006011,30,673420.87,Salaried,0
CUST006012,32,620921.46,Salaried,1
CUST006013,33,708717.6,Salaried,4
CUST006014,31,494029.63,Self-Employed,1
CUST006015,39,805902.75,Self-Employed,1
CUST006016,55,582067.99,Salaried,1
CUST006017,59,472919.01,Self-Employed,3
CUST006018,46,100000.0,Business Owner,3
CUST006019,34,758714.53,Salaried,2
CUST006020,64,455589.57,Salaried,2
CUST006021,44,100000.0,Self-Employed,0
CUST006022,61,573168.0,Salaried,2
CUST006023,21,432346.2,Self-Employed,2
CUST006024,63,1079939.66,Business Owner,0
CUST006025,42,697370.7,Salaried,1
CUST006026,43,334451.48,Self-Employed,0
CUST006027,39,1043982.43,Self-Employed,1
CUST006028,38,569799.62,Salaried,0
CUST006029,32,346770.07,Salaried,1
CUST006030,48,1533126.77,Business Owner,1
CUST006031,48,1191362.83,Business Owner,1
CUST006032,53,581772.4,Self-Employed,2
CUST006033,39,725878.38,Business Owner,1
CUST006034,48,606873.47,Salaried,1
CUST006035,57,274713.3,Salaried,3
CUST006036,46,559342.27,Salaried,0
CUST006037,55,968517.57,Salaried,2
CUST006038,54,518259.89,Business Owner,2
CUST006039,55,158838.64,Unemployed,0
CUST006040,60,226042.42,Business Owner,0
CUST006041,36,395859.75,Self-Employed,3
CUST006042,58,410221.23,Salaried,0
CUST006043,33,664098.03,Salaried,0
CUST006044,43,632374.92,Salaried,2
CUST006045,42,239404.59,Self-Employed,0
CUST006046,36,613242.85,Salaried,1
CUST006047,48,949505.1,Business Owner,0
CUST006048,55,969969.1,Business Owner,1
CUST006049,28,728089.53,Salaried,4
CUST006050,64,834756.63,Salaried,1
CUST006051,42,377230.99,Self-Employed,1
CUST006052,41,554046.7,Salaried,0
CUST006053,46,465347.51,Self-Employed,1
CUST006054,60,239578.82,Self-Employed,2
CUST006055,41,448830.94,Salaried,0
CUST006056,45,684486.29,Salaried,0
CUST006057,61,888743.37,Salaried,1
CUST006058,21,484144.51,Business Owner,1
CUST006059,26,943980.86,Salaried,1
CUST006060,43,673458.59,Business Owner,2
CUST006061,43,742380.15,Self-Employed,3
CUST006062,63,585874.08,Self-Employed,2
CUST006063,63,629216.26,Salaried,1
CUST006064,43,414598.38,Self-Employed,1
CUST006065,52,503168.93,Self-Employed,0
CUST006066,50,493362.29,Salaried,1
CUST006067,33,689134.97,Self-Employed,3
CUST006068,63,723572.76,Self-Employed,0
CUST006069,38,639800.19,Business Owner,2
CUST006070,43,353929.75,Salaried,2
CUST006071,35,768860.42,Business Owner,2
CUST006072,53,898268.47,Salaried,0
CUST006073,41,992782.31,Business Owner,2
CUST006074,59,1361382.48,Business Owner,0
CUST006075,43,460829.02,Salaried,3
CUST006076,47,527069.19,Salaried,3
CUST006077,64,437855.06,Self-Employed,0
CUST006078,38,424335.33,Salaried,2
CUST006079,44,625028.51,Salaried,1
CUST006080,60,477236.8,Salaried,0
CUST006081,62,1279576.82,Business Owner,1
CUST006082,27,935683.69,Business Owner,2
CUST006083,40,796176.72,Self-Employed,0
CUST006084,47,164521.48,Self-Employed,1
CUST006085,26,393783.64,Self-Employed,1
CUST006086,47,538887.58,Salaried,2
CUST006087,29,669482.15,Salaried,2
CUST006088,51,415595.12,Self-Employed,1
CUST006089,41,1588965.57,Business Owner,1
CUST006090,46,463180.91,Self-Employed,0
CUST006091,60,318916.59,Self-Employed,1
CUST006092,33,467813.01,Self-Employed,3
CUST006093,43,551155.02,Salaried,0
CUST006094,40,685649.56,Self-Employed,2
CUST006095,57,538228.85,Salaried,0
CUST006096,48,371939.42,Salaried,1
CUST006097,37,535504.01,Self-Employed,1
CUST006098,48,369829.94,Self-Employed,2
CUST006099,61,426785.27,Salaried,0
CUST006100,22,504516.37,Self-Employed,1
CUST006101,45,473576.59,Self-Employed,1
CUST006102,61,455932.79,Self-Employed,2
CUST006103,26,1004168.98,Business Owner,1
CUST006104,31,513166.96,Salaried,0
CUST006105,58,155796.92,Unemployed,2
CUST006106,26,382082.6,Self-Employed,1
CUST006107,31,664449.68,Self-Employed,1
CUST006108,34,495247.96,Self-Employed,0
CUST006109,22,862464.15,Salaried,0
CUST006110,60,525767.36,Salaried,1
CUST006111,23,571431.5,Self-Employed,0
CUST006112,55,769456.34,Salaried,0
CUST006113,53,607244.16,Self-Employed,0
CUST006114,44,621066.23,Salaried,1
CUST006115,39,650408.53,Salaried,1
CUST006116,38,676129.54,Salaried,1
CUST006117,44,559573.45,Self-Employed,1
CUST006118,55,597794.92,Salaried,1
CUST006119,21,647429.36,Self-Employed,1
CUST006120,56,587287.54,Salaried,0
CUST006121,45,303050.87,Self-Employed,0
CUST006122,63,908766.57,Salaried,1
CUST006123,54,731618.57,Salaried,1
CUST006124,45,317695.79,Self-Employed,2
CUST006125,36,451122.95,Self-Employed,3
CUST006126,54,514543.25,Salaried,1
CUST006127,49,700752.47,Business Owner,1
CUST006128,39,730066.56,Salaried,2
CUST006129,43,550256.41,Salaried,2
CUST006130,39,887414.46,Salaried,2
CUST006131,45,334996.36,Salaried,2
CUST006132,36,595547.94,Salaried,1
CUST006133,29,400276.06,Salaried,0
CUST006134,21,565494.57,Self-Employed,3
CUST006135,62,667113.0,Salaried,1
CUST006136,39,679805.05,Self-Employed,2
CUST006137,53,415949.63,Salaried,0
CUST006138,54,664708.26,Salaried,1
CUST006139,36,468979.77,Salaried,1
CUST006140,64,519159.52,Self-Employed,1
CUST006141,60,411612.45,Self-Employed,1
CUST006142,38,394182.71,Business Owner,0
CUST006143,54,708343.61,Salaried,1
CUST006144,45,448285.81,Self-Employed,2
CUST006145,26,671519.91,Self-Employed,1
CUST006146,41,739352.21,Salaried,2
CUST006147,26,796699.45,Salaried,0
CUST006148,52,523979.6,Salaried,3
CUST006149,61,314217.65,Self-Employed,1
CUST006150,63,780099.82,Salaried,2
CUST006151,59,520563.85,Self-Employed,0
CUST006152,51,802329.38,Salaried,1
CUST006153,62,422581.77,Salaried,1
CUST006154,30,703301.49,Salaried,2
CUST006155,50,508621.06,Self-Employed,2
CUST006156,38,593781.7,Salaried,0
CUST006157,44,551757.13,Salaried,0
CUST006158,29,277888.12,Self-Employed,2
CUST006159,51,699569.34,Salaried,1
CUST006160,35,541191.18,Salaried,2
CUST006161,24,631719.53,Salaried,0
CUST006162,60,889862.67,Salaried,1
CUST006163,29,519470.56,Salaried,0
CUST006164,29,555343.63,Salaried,2
CUST006165,46,575558.62,Salaried,2
CUST006166,24,540855.62,Salaried,1
CUST006167,37,131836.13,Unemployed,0
CUST006168,36,704656.22,Salaried,1
CUST006169,35,798504.61,Salaried,0
CUST006170,55,619481.93,Salaried,1
CUST006171,25,710979.4,Salaried,1
CUST006172,25,830887.28,Business Owner,0
CUST006173,40,460403.13,Self-Employed,2
CUST006174,35,540019.01,Salaried,2
CUST006175,38,347064.27,Self-Employed,2
CUST006176,22,785458.12,Salaried,0
CUST006177,49,124904.15,Unemployed,2
CUST006178,33,1144418.75,Business Owner,1
CUST006179,24,332575.42,Self-Employed,1
CUST006180,62,606881.47,Salaried,1
CUST006181,30,599879.2,Salaried,4
CUST006182,51,475637.93,Salaried,1
CUST006183,61,547989.11,Salaried,2
CUST006184,28,439713.87,Salaried,0
CUST006185,23,906706.51,Business Owner,2
CUST006186,29,335914.74,Salaried,2
CUST006187,50,488447.06,Self-Employed,0
