customer_id,credit_score,credit_utilization,debt_ratio,open_credit_lines,past_due_30_59,past_due_60_89,past_due_90plus,real_estate_loans
CUST004624,718,0.1286,0.7175,1,0,1,0,1
CUST004625,565,0.4421,0.2994,3,0,0,0,2
CUST004626,707,0.4971,0.3298,5,1,0,1,1
CUST004627,678,0.5033,0.195,3,0,1,0,0
CUST004628,619,0.2307,0.3969,6,0,0,1,1
CUST004629,627,0.1022,0.3946,5,0,0,0,0
CUST004630,714,0.1729,0.7449,5,1,0,0,0
CUST004631,895,0.4566,0.6029,5,0,0,0,1
CUST004632,639,0.1743,0.0755,1,1,0,1,0
CUST004633,740,0.3215,0.5817,8,1,0,0,1
CUST004634,797,0.1964,0.1802,3,0,0,0,0
CUST004635,591,0.1749,0.1668,6,0,0,0,1
CUST004636,570,0.3483,0.3487,3,0,0,0,1
CUST004637,651,0.4456,0.3551,2,3,0,0,2
CUST004638,666,0.4143,0.5328,6,0,0,0,0
CUST004639,695,0.4604,0.1721,5,0,0,0,1
CUST004640,578,0.1266,0.3823,4,0,0,1,0
CUST004641,717,0.2042,0.2269,8,0,0,0,0
CUST004642,550,0.2465,0.8293,3,0,0,1,0
CUST004643,648,0.3716,0.1583,3,1,1,1,0
CUST004644,678,0.1447,0.375,9,0,0,0,0
CUST004645,527,0.2274,0.0868,1,0,0,0,1
CUST004646,688,0.159,0.1683,7,0,0,0,0
CUST004647,630,0.1594,0.6626,3,0,0,0,0
CUST004648,609,0.54,0.2144,0,0,0,0,1
CUST004649,678,0.4413,0.4022,3,0,0,0,0
CUST004650,518,0.5638,0.3369,4,0,2,0,0
CUST004651,686,0.3284,0.6359,5,0,0,0,1
CUST004652,542,0.073,0.7146,6,1,1,0,0
CUST004653,682,0.2064,0.454,4,1,0,0,2
CUST004654,660,0.2947,0.4065,4,0,0,0,0
CUST004655,785,0.304,0.1993,1,0,0,0,0
CUST004656,785,0.1461,0.404,3,0,1,0,1
CUST004657,719,0.0985,0.3044,3,0,0,0,0
CUST004658,643,0.0456,0.4059,4,0,0,0,0
CUST004659,649,0.0484,0.2673,4,0,0,0,1
CUST004660,547,0.7358,0.4166,5,0,0,0,1
CUST004661,488,0.6012,0.3282,3,0,0,0,3
CUST004662,747,0.3649,0.5427,5,1,0,0,2
CUST004663,611,0.423,0.141,4,0,0,0,0
CUST004664,570,0.2332,0.7641,5,0,0,0,0
CUST004665,490,0.3002,0.2047,7,1,0,0,0
CUST004666,662,0.1823,0.3226,6,1,0,0,0
CUST004667,626,0.6082,0.3558,2,0,0,1,0
CUST004668,588,0.2252,0.4759,0,0,0,1,0
CUST004669,584,0.0983,0.2449,2,0,0,1,0
CUST004670,673,0.1251,0.4307,4,0,0,0,0
CUST004671,654,0.2824,0.542,3,0,0,0,2
CUST004672,495,0.5109,0.086,6,1,0,0,1
CUST004673,569,0.6282,0.3293,3,0,0,0,0
CUST004674,727,0.181,0.1259,3,0,0,0,0
CUST004675,581,0.1232,0.2073,5,0,0,0,1
CUST004676,732,0.6186,0.1748,2,0,0,0,0
CUST004677,650,0.1494,0.1547,4,0,0,0,0
CUST004678,606,0.1271,0.7236,3,0,0,1,2
CUST004679,613,0.2311,0.5548,4,0,0,0,0
CUST004680,701,0.2858,0.308,1,0,0,0,0
CUST004681,565,0.3083,0.3733,8,0,0,0,0
CUST004682,529,0.314,0.1665,6,0,0,1,0
CUST004683,584,0.3823,0.0841,5,1,0,0,0
CUST004684,536,0.4513,0.2883,6,0,0,0,0
CUST004685,553,0.2584,0.5034,3,0,0,0,1
CUST004686,552,0.2716,0.2032,4,0,0,0,1
CUST004687,662,0.549,0.3794,2,0,0,0,0
CUST004688,472,0.5554,0.1762,2,1,0,0,0
CUST004689,658,0.354,0.398,5,0,1,0,0
CUST004690,639,0.052,0.5638,3,0,1,0,1
CUST004691,714,0.6561,0.3637,4,0,0,0,0
CUST004692,677,0.4034,0.1418,5,0,0,0,0
CUST004693,673,0.4984,0.2809,3,1,1,0,1
CUST004694,559,0.3115,0.3162,5,0,0,0,1
CUST004695,611,0.5173,0.3961,5,0,0,0,0
CUST004696,512,0.4505,0.3932,5,0,0,1,1
CUST004697,754,0.4757,0.4519,4,0,0,0,0
CUST004698,770,0.1796,0.1271,2,0,0,0,2
CUST004699,690,0.2815,0.4175,4,0,0,0,1
CUST004700,539,0.1013,0.5974,4,0,0,0,0
CUST004701,706,0.1649,0.0248,7,0,0,0,1
CUST004702,607,0.0879,0.3696,8,1,0,0,0
CUST004703,499,0.1497,0.4541,5,1,1,0,2
CUST004704,615,0.3553,0.3662,4,1,0,1,0
CUST004705,741,0.3848,0.4708,3,0,0,0,0
CUST004706,629,0.1176,0.4034,5,0,0,0,0
CUST004707,659,0.1254,0.5158,8,2,0,0,1
CUST004708,541,0.3115,0.2221,2,1,0,0,1
CUST004709,627,0.3601,0.4285,2,0,0,0,0
CUST004710,625,0.3762,0.2224,5,0,0,0,0
CUST004711,557,0.2292,0.1587,4,0,0,0,0
CUST004712,665,0.2741,0.3161,1,0,0,1,0
CUST004713,624,0.4262,0.6272,6,0,0,0,1
CUST004714,698,0.5175,0.3581,4,0,0,0,1
CUST004715,602,0.2623,0.1573,4,1,0,0,0
CUST004716,662,0.1167,0.0846,4,0,0,0,0
CUST004717,582,0.0693,0.4227,4,0,0,0,0
CUST004718,505,0.1461,0.2646,5,0,0,0,0
CUST004719,745,0.0528,0.1231,7,0,0,0,0
CUST004720,606,0.4725,0.1717,5,2,0,0,0
CUST004721,566,0.1624,0.212,4,0,0,0,0
CUST004722,695,0.2268,0.545,7,0,0,0,0
CUST004723,650,0.1096,0.3111,3,0,0,0,0
CUST004724,529,0.3718,0.3034,3,0,0,0,1
CUST004725,629,0.441,0.1361,4,0,1,0,0
CUST004726,499,0.121,0.08,3,0,0,0,0
CUST004727,588,0.2694,0.2986,7,0,0,0,0
CUST004728,770,0.1921,0.649,4,0,0,0,0
CUST004729,553,0.5724,0.5992,8,1,0,0,0
CUST004730,585,0.1958,0.5737,1,0,0,0,0
CUST004731,667,0.1054,0.3805,5,1,0,0,2
CUST004732,552,0.1435,0.2022,2,0,0,0,1
CUST004733,584,0.4485,0.3983,9,0,0,0,1
CUST004734,742,0.2722,0.4416,2,1,1,0,0
CUST004735,566,0.3275,0.4655,5,0,0,0,0
CUST004736,626,0.1488,0.1079,2,0,0,0,0
CUST004737,585,0.297,0.6417,2,0,0,1,0
CUST004738,603,0.6914,0.3219,6,0,0,0,0
CUST004739,662,0.5538,0.3602,6,0,0,0,1
CUST004740,650,0.1927,0.169,3,0,1,0,0
CUST004741,595,0.25,0.0768,4,1,0,0,1
CUST004742,639,0.2565,0.0949,3,0,0,1,1
CUST004743,733,0.3015,0.2562,6,1,0,0,0
CUST004744,641,0.2431,0.1155,5,0,0,0,0
CUST004745,648,0.2113,0.3111,5,0,1,1,0
CUST004746,584,0.4425,0.2197,3,0,0,0,1
CUST004747,696,0.1111,0.4174,2,0,0,0,0
CUST004748,559,0.4496,0.4821,7,0,0,1,0
CUST004749,769,0.1224,0.1991,5,0,0,0,1
CUST004750,639,0.2068,0.2299,4,0,0,1,0
CUST004751,622,0.2479,0.544,6,1,1,0,4
CUST004752,756,0.2025,0.4157,6,0,0,0,0
CUST004753,713,0.2288,0.1959,2,1,0,0,2
CUST004754,776,0.3493,0.1455,2,0,0,0,0
CUST004755,731,0.2691,0.4086,4,0,0,0,0
CUST004756,595,0.3839,0.221,4,0,0,0,1
CUST004757,605,0.492,0.3174,5,0,0,0,0
CUST004758,671,0.3998,0.4042,6,0,0,0,2
CUST004759,620,0.3932,0.2471,3,0,0,1,2
CUST004760,736,0.1085,0.1955,7,0,0,0,0
CUST004761,565,0.0388,0.193,7,0,0,0,0
CUST004762,638,0.4496,0.2277,5,0,0,0,2
CUST004763,616,0.0904,0.8444,4,0,0,0,1
CUST004764,614,0.4265,0.1722,0,0,0,0,0
CUST004765,647,0.0545,0.1848,4,0,1,0,0
CUST004766,613,0.4161,0.4885,10,0,0,0,0
CUST004767,614,0.0338,0.2456,4,2,0,0,0
CUST004768,550,0.3556,0.159,2,1,1,0,1
CUST004769,645,0.4558,0.5192,7,0,1,0,0
CUST004770,585,0.502,0.3854,2,0,1,0,0
CUST004771,583,0.138,0.4222,5,0,0,0,0
CUST004772,640,0.5102,0.3801,2,0,0,0,0
CUST004773,673,0.4428,0.1216,5,0,0,0,0
CUST004774,804,0.298,0.5042,3,0,0,1,1
CUST004775,591,0.4669,0.2991,1,0,1,0,0
CUST004776,714,0.1586,0.5482,2,0,0,0,1
CUST004777,625,0.0955,0.1276,10,1,0,0,0
CUST004778,783,0.4304,0.234,5,0,1,0,0
CUST004779,826,0.3798,0.0432,3,0,0,0,2
CUST004780,562,0.4688,0.4796,5,0,0,0,1
CUST004781,662,0.5734,0.8364,4,1,0,0,2
CUST004782,681,0.2655,0.1865,8,0,2,0,1
CUST004783,775,0.0752,0.1835,3,0,0,1,0
CUST004784,566,0.0965,0.3583,0,0,0,0,1
CUST004785,741,0.1484,0.3609,3,0,0,0,0
CUST004786,654,0.311,0.3184,4,0,0,0,1
CUST004787,484,0.1585,0.1551,4,0,1,0,0
CUST004788,643,0.0798,0.4955,7,0,0,0,0
CUST004789,711,0.4164,0.1415,6,3,0,0,0
CUST004790,773,0.4425,0.4747,5,0,0,0,0
CUST004791,664,0.5568,0.2815,3,0,0,1,0
CUST004792,644,0.2317,0.3948,2,1,0,1,0
CUST004793,488,0.3077,0.5436,8,0,0,0,1
CUST004794,680,0.5351,0.3973,2,0,1,0,2
CUST004795,592,0.1357,0.1847,4,0,0,0,1
CUST004796,624,0.1541,0.3371,6,0,0,0,1
CUST004797,730,0.3652,0.2502,5,0,0,0,0
CUST004798,698,0.2243,0.4318,1,0,0,0,0
CUST004799,693,0.1344,0.077,10,0,0,0,0
CUST004800,570,0.2725,0.6295,7,0,0,0,0
CUST004801,523,0.4216,0.4246,7,0,0,0,0
CUST004802,587,0.5157,0.5395,2,0,0,1,0
CUST004803,537,0.146,0.4377,2,0,0,0,3
CUST004804,748,0.5484,0.2589,3,0,2,0,0
CUST004805,667,0.3439,0.2504,3,1,1,0,0
CUST004806,817,0.4225,0.3316,4,0,0,0,0
CUST004807,690,0.4142,0.3082,6,1,1,1,2
CUST004808,778,0.2039,0.2303,6,0,0,0,2
CUST004809,689,0.1252,0.2091,7,1,0,0,1
CUST004810,750,0.1087,0.1608,6,1,3,0,0
CUST004811,651,0.1386,0.4607,2,1,0,0,1
CUST004812,763,0.0966,0.2744,2,0,0,0,1
CUST004813,728,0.2688,0.3888,6,0,0,0,1
CUST004814,525,0.472,0.5473,1,0,1,0,0
CUST004815,731,0.5598,0.6574,0,1,0,0,0
CUST004816,711,0.1598,0.1807,8,0,0,0,0
CUST004817,476,0.4386,0.3509,3,0,0,0,0
CUST004818,638,0.3447,0.6133,7,1,0,0,0
CUST004819,745,0.2635,0.4341,3,0,0,0,0
CUST004820,454,0.075,0.6559,6,0,0,0,0
CUST004821,711,0.1083,0.0481,5,0,0,0,1
CUST004822,683,0.0826,0.0253,5,0,0,0,2
CUST004823,655,0.133,0.3787,3,1,0,0,0
CUST004824,900,0.2598,0.1936,5,0,0,0,1
CUST004825,715,0.3698,0.2795,0,0,0,0,1
CUST004826,602,0.2784,0.1086,6,1,0,0,2
CUST004827,624,0.2867,0.5363,3,2,0,0,0
CUST004828,731,0.2742,0.6144,5,0,0,0,1
CUST004829,705,0.6483,0.5774,0,0,1,0,1
CUST004830,627,0.2595,0.2574,2,0,0,0,1
CUST004831,740,0.6666,0.4977,2,0,0,0,3
CUST004832,556,0.1727,0.7194,1,0,0,0,0
CUST004833,730,0.4706,0.5784,4,0,0,0,1
CUST004834,609,0.3513,0.0329,7,0,0,0,0
CUST004835,709,0.2754,0.425,5,1,0,0,0
CUST004836,813,0.0608,0.2313,3,0,0,0,2
CUST004837,483,0.1346,0.5879,2,1,0,0,0
CUST004838,618,0.3982,0.2747,6,0,1,1,0
CUST004839,454,0.1732,0.5623,3,0,0,0,2
CUST004840,707,0.1337,0.1704,2,0,0,0,0
CUST004841,755,0.472,0.4965,1,1,0,1,0
CUST004842,590,0.2117,0.5114,2,1,0,0,0
CUST004843,690,0.3011,0.4138,3,0,0,0,1
CUST004844,680,0.1167,0.539,2,1,0,0,0
CUST004845,682,0.1888,0.2062,2,0,0,0,0
CUST004846,709,0.4395,0.4284,4,0,0,0,0
CUST004847,700,0.2956,0.3773,0,0,0,0,1
CUST004848,609,0.3796,0.2666,6,3,0,0,0
CUST004849,618,0.4156,0.0665,5,0,0,0,1
CUST004850,516,0.2951,0.5953,1,1,1,0,0
CUST004851,458,0.373,0.3337,8,1,0,1,0
CUST004852,647,0.2207,0.2243,2,0,1,0,0
CUST004853,804,0.4969,0.3584,4,1,0,0,1
CUST004854,562,0.375,0.2128,4,0,0,0,0
CUST004855,597,0.5944,0.6802,6,1,0,0,0
CUST004856,656,0.4843,0.3275,4,1,0,0,0
CUST004857,619,0.2576,0.566,3,0,0,0,0
CUST004858,647,0.6302,0.3862,3,1,0,0,0
CUST004859,682,0.7753,0.3283,3,0,0,1,2
CUST004860,669,0.1784,0.5364,5,1,0,0,0
CUST004861,564,0.2322,0.0359,2,1,0,0,0
CUST004862,555,0.2593,0.1891,5,0,0,1,1
CUST004863,669,0.566,0.3715,2,1,0,0,0
CUST004864,528,0.2697,0.2684,7,0,0,0,0
CUST004865,748,0.2729,0.4913,4,0,0,0,0
CUST004866,676,0.2747,0.3826,2,0,0,0,0
CUST004867,751,0.5296,0.3492,4,0,0,0,1
CUST004868,696,0.0461,0.1917,6,0,0,0,1
CUST004869,643,0.2832,0.4119,4,0,0,0,1
CUST004870,741,0.3395,0.3811,4,0,0,0,0
CUST004871,648,0.2566,0.3053,2,1,1,0,0
CUST004872,613,0.2485,0.8181,6,0,0,0,1
CUST004873,501,0.2444,0.429,3,0,0,0,1
CUST004874,637,0.4474,0.2559,4,0,0,1,0
CUST004875,578,0.1701,0.3149,3,0,0,0,2
CUST004876,583,0.3525,0.2753,8,0,0,0,1
CUST004877,605,0.2874,0.3932,5,1,0,0,0
CUST004878,697,0.1453,0.1669,2,1,0,1,0
CUST004879,557,0.2532,0.3851,2,0,0,0,1
CUST004880,532,0.1862,0.2752,7,0,0,0,3
CUST004881,489,0.3131,0.4209,5,1,0,0,2
CUST004882,688,0.3135,0.6259,5,0,0,0,1
CUST004883,711,0.1975,0.766,2,0,0,0,0
CUST004884,601,0.0687,0.2145,3,1,0,0,0
CUST004885,607,0.3927,0.3684,4,0,0,0,0
CUST004886,728,0.2418,0.2634,2,1,0,0,1
CUST004887,636,0.1073,0.3432,5,0,1,0,0
CUST004888,684,0.2377,0.4155,0,2,0,0,1
CUST004889,671,0.2308,0.3294,7,0,0,0,1
CUST004890,560,0.548,0.1945,4,0,0,0,1
CUST004891,688,0.1864,0.3339,5,0,0,1,0
CUST004892,665,0.2749,0.146,4,0,0,0,0
CUST004893,599,0.1181,0.3126,2,1,0,0,0
CUST004894,619,0.4357,0.5639,3,0,0,1,0
CUST004895,526,0.2485,0.1745,4,0,0,0,1
CUST004896,722,0.2424,0.6831,2,0,2,0,1
CUST004897,667,0.3863,0.2324,3,1,0,0,0
CUST004898,662,0.3282,0.1418,2,1,0,0,0
CUST004899,657,0.3529,0.1531,8,0,0,0,1
CUST004900,685,0.1665,0.3548,7,0,0,0,1
CUST004901,515,0.3239,0.2091,4,1,1,1,0
CUST004902,897,0.2625,0.1743,3,0,0,0,0
CUST004903,715,0.2462,0.4738,4,0,0,0,0
CUST004904,683,0.0289,0.5004,7,0,0,0,0
CUST004905,816,0.3365,0.4513,5,0,0,0,1
CUST004906,682,0.4328,0.744,2,0,0,0,1
CUST004907,823,0.2908,0.77,2,0,0,0,0
CUST004908,841,0.1667,0.0358,6,1,0,1,0
CUST004909,773,0.085,0.2118,2,0,0,0,1
CUST004910,650,0.2131,0.4214,3,3,0,0,0
CUST004911,644,0.0076,0.5262,4,1,0,0,0
CUST004912,617,0.4457,0.1529,5,0,0,0,0
CUST004913,723,0.4835,0.1446,4,0,0,0,0
CUST004914,557,0.4893,0.5112,2,0,0,1,0
CUST004915,636,0.2323,0.3964,4,0,0,0,0
CUST004916,453,0.2648,0.1602,9,0,0,0,0
CUST004917,556,0.1275,0.1707,3,1,0,0,0
CUST004918,659,0.1059,0.5245,4,1,0,1,1
CUST004919,703,0.1284,0.2384,6,0,0,1,0
CUST004920,741,0.302,0.0772,2,0,0,0,2
CUST004921,657,0.4963,0.4739,4,0,0,0,0
CUST004922,600,0.3141,0.1202,2,0,0,1,0
CUST004923,597,0.4096,0.149,3,2,0,0,0
CUST004924,591,0.0937,0.3289,3,0,0,0,0
CUST004925,833,0.1739,0.3734,6,0,1,1,2
CUST004926,611,0.1048,0.2782,3,0,0,0,0
CUST004927,685,0.3532,0.4757,7,0,0,2,1
CUST004928,629,0.4015,0.1615,5,0,0,0,1
CUST004929,704,0.0599,0.1787,4,0,0,0,1
CUST004930,562,0.4477,0.342,1,0,0,0,0
CUST004931,602,0.4831,0.2424,4,0,1,0,1
CUST004932,691,0.1888,0.3702,7,0,0,0,0
CUST004933,590,0.1294,0.2295,1,0,0,0,0
CUST004934,711,0.0916,0.2641,8,1,0,0,0
CUST004935,697,0.5975,0.6376,3,1,1,1,1
CUST004936,650,0.4757,0.2168,7,1,0,0,0
CUST004937,631,0.2024,0.6723,1,1,0,0,0
CUST004938,633,0.2931,0.6894,4,0,0,0,1
CUST004939,724,0.397,0.3512,5,0,0,0,1
CUST004940,697,0.1697,0.6575,5,1,0,0,0
CUST004941,791,0.2608,0.386,5,0,0,0,1
CUST004942,538,0.3183,0.1704,4,0,0,0,0
CUST004943,521,0.4145,0.3294,6,0,1,0,0
CUST004944,618,0.2733,0.2285,3,0,0,1,0
CUST004945,630,0.1207,0.3047,4,0,0,0,1
CUST004946,643,0.0916,0.1171,2,0,1,0,1
CUST004947,787,0.376,0.8168,5,0,1,0,1
CUST004948,680,0.1825,0.4087,4,0,0,0,2
CUST004949,670,0.3676,0.3245,6,0,0,0,0
CUST004950,600,0.3145,0.287,5,1,0,0,0
CUST004951,637,0.1753,0.2343,1,0,0,0,0
CUST004952,663,0.1078,0.3063,3,0,0,0,1
CUST004953,637,0.4522,0.5592,5,0,0,0,1
CUST004954,665,0.0411,0.3706,1,1,0,0,0
CUST004955,687,0.1039,0.2272,0,1,0,0,0
CUST004956,733,0.2581,0.3198,3,0,0,0,1
CUST004957,733,0.3918,0.0964,3,0,1,0,0
CUST004958,683,0.5369,0.332,5,0,0,0,0
CUST004959,763,0.3657,0.1367,5,1,0,0,0
CUST004960,679,0.2775,0.4059,3,0,0,0,0
CUST004961,580,0.1518,0.0546,6,0,1,0,0
CUST004962,506,0.4126,0.5073,4,1,0,0,0
CUST004963,774,0.0962,0.5667,2,0,0,0,0
CUST004964,599,0.0674,0.7188,2,0,0,0,0
CUST004965,733,0.2234,0.5074,4,0,0,0,1
CUST004966,784,0.4857,0.1353,4,0,0,0,0
CUST004967,567,0.2508,0.2215,8,2,0,0,0
CUST004968,575,0.1949,0.3926,5,0,0,0,0
CUST004969,734,0.2862,0.2587,5,0,0,0,0
CUST004970,689,0.0909,0.3298,5,0,0,1,0
CUST004971,627,0.1221,0.3151,3,0,2,0,1
CUST004972,677,0.1689,0.2806,4,2,0,0,0
CUST004973,717,0.4346,0.6638,9,0,0,0,3
CUST004974,727,0.525,0.1093,2,0,0,0,0
CUST004975,783,0.2979,0.2377,4,1,0,0,2
CUST004976,593,0.1917,0.1222,2,0,0,0,0
CUST004977,757,0.4278,0.5384,4,0,0,0,0
CUST004978,827,0.1808,0.1121,4,0,0,0,2
CUST004979,698,0.1868,0.5723,4,0,0,0,0
CUST004980,788,0.3679,0.2155,2,0,0,0,0
CUST004981,634,0.3107,0.6487,1,0,0,0,1
CUST004982,668,0.0947,0.1894,3,0,0,0,0
CUST004983,697,0.4512,0.342,5,0,0,0,0
CUST004984,666,0.1851,0.6286,5,2,0,0,0
CUST004985,587,0.2861,0.7476,9,0,0,0,1
CUST004986,552,0.276,0.1846,3,0,0,0,0
CUST004987,738,0.1905,0.203,6,0,0,0,2
CUST004988,731,0.1972,0.1027,3,0,0,0,0
CUST004989,499,0.0498,0.1941,5,0,1,0,0
CUST004990,713,0.1667,0.6148,5,1,0,0,0
CUST004991,685,0.1808,0.5128,4,1,0,0,2
CUST004992,603,0.133,0.329,4,0,0,0,2
CUST004993,684,0.3226,0.3834,3,0,0,0,0
CUST004994,565,0.1614,0.5528,5,0,1,0,0
CUST004995,613,0.6332,0.3068,3,0,0,0,0
CUST004996,577,0.3399,0.383,3,1,0,0,0
CUST004997,730,0.4309,0.5263,1,0,0,0,1
CUST004998,622,0.237,0.0374,5,0,0,0,0
CUST004999,607,0.2818,0.3295,2,0,1,0,1
CUST005000,587,0.2059,0.2653,3,0,0,0,1
CUST005001,717,0.1795,0.1541,4,0,0,0,1
CUST005002,706,0.317,0.4807,2,0,0,0,0
CUST005003,618,0.0925,0.552,6,0,0,0,0
CUST005004,690,0.2702,0.2472,5,0,0,0,0
CUST005005,389,0.1785,0.6041,1,0,1,0,0
CUST005006,575,0.2278,0.6449,1,1,0,0,2
CUST005007,758,0.4978,0.2004,4,0,1,0,1
CUST005008,629,0.1716,0.3823,6,0,2,0,0
CUST005009,548,0.4898,0.6829,5,0,0,0,4
CUST005010,809,0.2827,0.2423,6,1,0,0,0
CUST005011,504,0.2262,0.2423,4,0,0,0,0
CUST005012,540,0.2986,0.4969,4,1,0,0,0
CUST005013,571,0.4374,0.2404,2,0,0,0,1
CUST005014,585,0.1167,0.1751,2,0,1,0,0
CUST005015,772,0.2914,0.5211,5,0,1,1,0
CUST005016,633,0.5078,0.6098,8,0,0,0,0
CUST005017,859,0.2796,0.6812,2,0,1,0,0
CUST005018,475,0.3787,0.217,7,0,0,0,1
CUST005019,741,0.1706,0.2665,8,0,0,1,0
CUST005020,614,0.205,0.2297,1,0,0,0,0
CUST005021,614,0.2154,0.7692,2,0,0,0,1
CUST005022,608,0.2602,0.8274,4,0,0,0,0
CUST005023,624,0.0696,0.707,5,0,1,0,0
CUST005024,730,0.4086,0.1354,3,0,0,0,1
CUST005025,591,0.387,0.2789,5,0,0,0,1
CUST005026,650,0.101,0.5514,0,0,0,0,0
CUST005027,748,0.2651,0.4696,4,0,0,0,0
CUST005028,460,0.1247,0.5398,4,0,0,0,0
CUST005029,834,0.3113,0.1473,4,0,0,0,0
CUST005030,760,0.1702,0.496,4,0,0,0,0
CUST005031,695,0.1951,0.0558,5,0,0,0,0
CUST005032,687,0.2171,0.1526,1,0,0,0,0
CUST005033,673,0.2387,0.1572,5,0,0,0,1
CUST005034,597,0.1787,0.3468,7,1,0,0,1
CUST005035,729,0.3275,0.4006,2,0,0,0,0
CUST005036,634,0.1884,0.4114,2,0,0,0,1
CUST005037,561,0.1333,0.2009,2,0,0,0,0
CUST005038,766,0.1896,0.8497,0,0,0,1,1
CUST005039,573,0.5379,0.5906,5,0,0,0,0
CUST005040,732,0.4906,0.2333,5,0,0,0,0
CUST005041,636,0.5782,0.0899,4,0,0,0,1
CUST005042,702,0.4735,0.4695,4,0,0,0,0
CUST005043,565,0.1182,0.1768,3,0,0,0,2
CUST005044,562,0.347,0.3796,4,0,0,0,0
CUST005045,719,0.6547,0.3154,4,0,0,0,1
CUST005046,789,0.4118,0.2031,3,2,0,0,0
CUST005047,759,0.0858,0.1693,2,0,0,0,0
CUST005048,680,0.2766,0.261,4,1,0,0,0
CUST005049,551,0.5057,0.2198,4,0,1,0,0
CUST005050,455,0.1949,0.4048,5,1,0,0,0
CUST005051,821,0.1134,0.3457,9,2,0,0,0
CUST005052,602,0.5057,0.3887,6,0,0,0,1
CUST005053,770,0.7993,0.3704,3,0,0,1,0
CUST005054,703,0.0878,0.1579,3,1,0,0,0
CUST005055,461,0.6296,0.2066,4,0,0,0,1
CUST005056,635,0.6203,0.4757,3,0,0,0,1
CUST005057,692,0.3295,0.1904,4,0,0,0,0
CUST005058,500,0.1369,0.0625,3,0,0,0,0
CUST005059,615,0.1879,0.3087,1,1,0,0,0
CUST005060,553,0.0491,0.2826,9,0,1,0,1
CUST005061,778,0.2266,0.6605,6,1,0,0,0
CUST005062,577,0.4878,0.5006,3,0,0,0,0
CUST005063,690,0.4647,0.2991,6,0,0,0,0
CUST005064,575,0.224,0.4433,6,0,0,0,1
CUST005065,590,0.093,0.7222,1,0,0,0,0
CUST005066,636,0.632,0.5571,6,0,0,0,0
CUST005067,660,0.2685,0.3161,4,0,1,0,0
CUST005068,654,0.2981,0.5227,5,0,0,0,0
CUST005069,499,0.3845,0.3184,4,0,0,0,0
CUST005070,733,0.1408,0.1714,5,0,0,0,1
CUST005071,789,0.3076,0.5433,6,0,0,0,0
CUST005072,667,0.1803,0.5642,2,0,0,1,1
CUST005073,638,0.1941,0.3428,5,0,0,0,0
CUST005074,750,0.1846,0.1783,5,0,0,0,0
CUST005075,700,0.1501,0.5726,3,1,0,0,0
CUST005076,650,0.0617,0.4039,3,0,0,0,1
CUST005077,611,0.3095,0.1347,4,0,0,0,0
CUST005078,653,0.2875,0.2386,3,1,0,1,0
CUST005079,491,0.5241,0.1613,4,0,0,0,0
CUST005080,676,0.2413,0.4987,3,1,0,0,0
CUST005081,785,0.3088,0.4351,2,2,1,0,1
CUST005082,465,0.1382,0.3255,5,0,0,1,1
CUST005083,445,0.2013,0.2571,4,0,0,0,3
CUST005084,727,0.3497,0.4798,5,1,0,0,1
CUST005085,848,0.3029,0.1545,5,0,0,0,2
CUST005086,831,0.3346,0.2133,5,0,0,0,1
CUST005087,632,0.1027,0.0062,3,0,0,0,3
CUST005088,711,0.0554,0.1447,7,0,0,0,0
CUST005089,763,0.2953,0.0479,2,2,0,0,0
CUST005090,524,0.6501,0.2675,5,1,0,0,0
CUST005091,490,0.3263,0.14,1,0,0,0,1
CUST005092,633,0.2341,0.472,4,0,0,0,1
CUST005093,572,0.182,0.7335,2,0,0,0,0
CUST005094,681,0.3451,0.5968,8,0,0,0,1
CUST005095,620,0.1108,0.1149,5,0,1,0,3
CUST005096,817,0.186,0.4162,4,0,0,0,0
CUST005097,716,0.0839,0.2539,4,1,0,0,0
CUST005098,639,0.1951,0.1511,4,0,0,0,0
CUST005099,468,0.415,0.2618,6,0,0,0,0
CUST005100,694,0.1068,0.3529,4,1,0,0,1
CUST005101,680,0.0373,0.1461,4,0,0,0,1
CUST005102,632,0.2247,0.0579,6,0,0,1,0
CUST005103,601,0.5036,0.5485,9,0,0,0,0
CUST005104,605,0.1603,0.2162,4,0,0,0,0
CUST005105,787,0.2171,0.122,7,1,0,0,1
CUST005106,775,0.693,0.7812,2,0,0,0,0
CUST005107,623,0.0917,0.3673,5,0,0,0,1
CUST005108,691,0.4496,0.2515,5,0,0,0,1
CUST005109,697,0.2351,0.1081,7,0,1,0,0
CUST005110,540,0.3879,0.1325,4,1,0,0,0
CUST005111,591,0.4044,0.1708,3,0,0,1,1
CUST005112,774,0.6683,0.0257,5,0,0,0,1
CUST005113,563,0.4949,0.4408,3,1,0,0,0
CUST005114,603,0.2247,0.508,6,1,1,0,0
CUST005115,636,0.1025,0.3999,3,0,0,0,1
CUST005116,634,0.2867,0.2309,4,1,0,0,1
CUST005117,570,0.2357,0.5131,4,0,0,0,0
CUST005118,621,0.1673,0.6296,4,0,0,0,0
CUST005119,479,0.2648,0.5737,3,1,0,0,2
CUST005120,710,0.0624,0.1385,4,0,0,0,1
CUST005121,643,0.373,0.1358,4,0,0,0,0
CUST005122,523,0.3443,0.2211,3,0,0,1,0
CUST005123,599,0.1669,0.1136,4,0,1,0,1
CUST005124,459,0.1024,0.1064,6,0,0,0,1
